EMPRESA_JUNIOR,FEDERACAO,ANO_FEDERACAO,CLUSTER_2018,CLUSTER_2019,AC,TEMPO_MEDIO_DIAS,FATURAMENTO,N_MEMBROS_PROJETO,NPS,ESTADO,CIDADE,UNIVERSIDADE,MEMBROS,ID
Produtora Júnior,UNIJr-BA,2010,3,3,Não,51.33,600.00,1,N/A,BA,Salvador,UNIVERSIDADE FEDERAL DA BAHIA,41,459
Produtora Júnior,UNIJr-BA,2010,3,3,Não,51.33,500.00,1,N/A,BA,Salvador,UNIVERSIDADE FEDERAL DA BAHIA,41,459
Produtora Júnior,UNIJr-BA,2010,3,3,Não,51.33,1000.00,1,10,BA,Salvador,UNIVERSIDADE FEDERAL DA BAHIA,41,459
Produtora Júnior,UNIJr-BA,2010,3,3,Não,51.33,520.00,2,9,BA,Salvador,UNIVERSIDADE FEDERAL DA BAHIA,41,459
Produtora Júnior,UNIJr-BA,2010,3,3,Não,51.33,226.00,1,N/A,BA,Salvador,UNIVERSIDADE FEDERAL DA BAHIA,41,459
Produtora Júnior,UNIJr-BA,2010,3,3,Não,51.33,250.00,1,N/A,BA,Salvador,UNIVERSIDADE FEDERAL DA BAHIA,41,459
Produtora Júnior,UNIJr-BA,2010,3,3,Não,51.33,3060.00,4,N/A,BA,Salvador,UNIVERSIDADE FEDERAL DA BAHIA,41,459
Produtora Júnior,UNIJr-BA,2010,3,3,Não,51.33,660.00,1,N/A,BA,Salvador,UNIVERSIDADE FEDERAL DA BAHIA,41,459
Produtora Júnior,UNIJr-BA,2010,3,3,Não,51.33,1600.00,2,N/A,BA,Salvador,UNIVERSIDADE FEDERAL DA BAHIA,41,459
Produtora Júnior,UNIJr-BA,2010,3,3,Não,51.33,10000.00,3,N/A,BA,Salvador,UNIVERSIDADE FEDERAL DA BAHIA,41,459
Produtora Júnior,UNIJr-BA,2010,3,3,Não,51.33,2700.00,3,N/A,BA,Salvador,UNIVERSIDADE FEDERAL DA BAHIA,41,459
Produtora Júnior,UNIJr-BA,2010,3,3,Não,51.33,1750.00,2,N/A,BA,Salvador,UNIVERSIDADE FEDERAL DA BAHIA,41,459
Floresta Jr- Consultoria e Planejamento Ambiental e Florestal,FEJERS,2018,N/A,1,Não,22,1813.63,4,10,RS,,Universidade Federal de Santa Maria ,13,892
Floresta Jr- Consultoria e Planejamento Ambiental e Florestal,FEJERS,2018,N/A,1,Não,22,265.00,3,N/A,RS,,Universidade Federal de Santa Maria ,13,892
Floresta Jr- Consultoria e Planejamento Ambiental e Florestal,FEJERS,2018,N/A,1,Não,22,125.00,2,10,RS,,Universidade Federal de Santa Maria ,13,892
Floresta Jr- Consultoria e Planejamento Ambiental e Florestal,FEJERS,2018,N/A,1,Não,22,125.00,2,10,RS,,Universidade Federal de Santa Maria ,13,892
Floresta Jr- Consultoria e Planejamento Ambiental e Florestal,FEJERS,2018,N/A,1,Não,22,100.00,1,N/A,RS,,Universidade Federal de Santa Maria ,13,892
Floresta Jr- Consultoria e Planejamento Ambiental e Florestal,FEJERS,2018,N/A,1,Não,22,800.00,3,10,RS,,Universidade Federal de Santa Maria ,13,892
Floresta Jr- Consultoria e Planejamento Ambiental e Florestal,FEJERS,2018,N/A,1,Não,22,582.00,5,N/A,RS,,Universidade Federal de Santa Maria ,13,892
Caroá Design,RN Júnior,2016,2,2,Não,22.57,1700.00,4,N/A,RN,Natal,Universidade Federal do Rio Grande do Norte,20,491
Caroá Design,RN Júnior,2016,2,2,Não,22.57,2223.00,4,N/A,RN,Natal,Universidade Federal do Rio Grande do Norte,20,491
Caroá Design,RN Júnior,2016,2,2,Não,22.57,1750.00,4,N/A,RN,Natal,Universidade Federal do Rio Grande do Norte,20,491
Caroá Design,RN Júnior,2016,2,2,Não,22.57,780.00,2,N/A,RN,Natal,Universidade Federal do Rio Grande do Norte,20,491
Caroá Design,RN Júnior,2016,2,2,Não,22.57,750.00,3,N/A,RN,Natal,Universidade Federal do Rio Grande do Norte,20,491
Caroá Design,RN Júnior,2016,2,2,Não,22.57,2775.00,2,N/A,RN,Natal,Universidade Federal do Rio Grande do Norte,20,491
Caroá Design,RN Júnior,2016,2,2,Não,22.57,700.00,3,N/A,RN,Natal,Universidade Federal do Rio Grande do Norte,20,491
Caroá Design,RN Júnior,2016,2,2,Não,22.57,585.00,2,N/A,RN,Natal,Universidade Federal do Rio Grande do Norte,20,491
Fórmula Consultoria,RioJunior,2016,3,2,Não,26.67,228.00,3,N/A,RJ,Rio de Janeiro,UFRJ,29,277
Fórmula Consultoria,RioJunior,2016,3,2,Não,26.67,516.80,3,N/A,RJ,Rio de Janeiro,UFRJ,29,277
Fórmula Consultoria,RioJunior,2016,3,2,Não,26.67,420.00,3,N/A,RJ,Rio de Janeiro,UFRJ,29,277
Fórmula Consultoria,RioJunior,2016,3,2,Não,26.67,205.20,4,N/A,RJ,Rio de Janeiro,UFRJ,29,277
Fórmula Consultoria,RioJunior,2016,3,2,Não,26.67,155.00,1,10,RJ,Rio de Janeiro,UFRJ,29,277
Fórmula Consultoria,RioJunior,2016,3,2,Não,26.67,155.00,3,N/A,RJ,Rio de Janeiro,UFRJ,29,277
Fórmula Consultoria,RioJunior,2016,3,2,Não,26.67,904.40,1,N/A,RJ,Rio de Janeiro,UFRJ,29,277
Fórmula Consultoria,RioJunior,2016,3,2,Não,26.67,72.00,4,N/A,RJ,Rio de Janeiro,UFRJ,29,277
Fórmula Consultoria,RioJunior,2016,3,2,Não,26.67,80.00,3,N/A,RJ,Rio de Janeiro,UFRJ,29,277
Fórmula Consultoria,RioJunior,2016,3,2,Não,26.67,1050.00,4,N/A,RJ,Rio de Janeiro,UFRJ,29,277
Fórmula Consultoria,RioJunior,2016,3,2,Não,26.67,160.00,4,N/A,RJ,Rio de Janeiro,UFRJ,29,277
Fórmula Consultoria,RioJunior,2016,3,2,Não,26.67,270.00,3,N/A,RJ,Rio de Janeiro,UFRJ,29,277
Fórmula Consultoria,RioJunior,2016,3,2,Não,26.67,465.50,3,10,RJ,Rio de Janeiro,UFRJ,29,277
Fórmula Consultoria,RioJunior,2016,3,2,Não,26.67,426.00,3,N/A,RJ,Rio de Janeiro,UFRJ,29,277
Fórmula Consultoria,RioJunior,2016,3,2,Não,26.67,1750.00,5,N/A,RJ,Rio de Janeiro,UFRJ,29,277
Fórmula Consultoria,RioJunior,2016,3,2,Não,26.67,155.00,3,10,RJ,Rio de Janeiro,UFRJ,29,277
Fórmula Consultoria,RioJunior,2016,3,2,Não,26.67,360.00,2,N/A,RJ,Rio de Janeiro,UFRJ,29,277
Fórmula Consultoria,RioJunior,2016,3,2,Não,26.67,1007.00,1,N/A,RJ,Rio de Janeiro,UFRJ,29,277
Fórmula Consultoria,RioJunior,2016,3,2,Não,26.67,228.00,4,N/A,RJ,Rio de Janeiro,UFRJ,29,277
Fórmula Consultoria,RioJunior,2016,3,2,Não,26.67,693.00,5,N/A,RJ,Rio de Janeiro,UFRJ,29,277
Fórmula Consultoria,RioJunior,2016,3,2,Não,26.67,80.00,1,N/A,RJ,Rio de Janeiro,UFRJ,29,277
Fórmula Consultoria,RioJunior,2016,3,2,Não,26.67,80.00,4,N/A,RJ,Rio de Janeiro,UFRJ,29,277
Fórmula Consultoria,RioJunior,2016,3,2,Não,26.67,331.24,1,N/A,RJ,Rio de Janeiro,UFRJ,29,277
ECoA Química Júnior,Baré Júnior,2017,1,1,Não,29.33,900.00,6,N/A,AM,Manaus,Universidade Federal do Amazonas,6,682
ECoA Química Júnior,Baré Júnior,2017,1,1,Não,29.33,600.00,1,10,AM,Manaus,Universidade Federal do Amazonas,6,682
ECoA Química Júnior,Baré Júnior,2017,1,1,Não,29.33,300.00,1,N/A,AM,Manaus,Universidade Federal do Amazonas,6,682
ECoA Química Júnior,Baré Júnior,2017,1,1,Não,29.33,800.00,1,N/A,AM,Manaus,Universidade Federal do Amazonas,6,682
ECoA Química Júnior,Baré Júnior,2017,1,1,Não,29.33,220.00,1,N/A,AM,Manaus,Universidade Federal do Amazonas,6,682
ECoA Química Júnior,Baré Júnior,2017,1,1,Não,29.33,126.00,2,10,AM,Manaus,Universidade Federal do Amazonas,6,682
ECoA Química Júnior,Baré Júnior,2017,1,1,Não,29.33,116.00,2,10,AM,Manaus,Universidade Federal do Amazonas,6,682
ECoA Química Júnior,Baré Júnior,2017,1,1,Não,29.33,357.00,4,10,AM,Manaus,Universidade Federal do Amazonas,6,682
ECoA Química Júnior,Baré Júnior,2017,1,1,Não,29.33,336.00,1,10,AM,Manaus,Universidade Federal do Amazonas,6,682
Prospector Jr - Soluções em geologia e meio ambiente,Pará Júnior,2017,1,1,Não,8.5,1500.00,3,N/A,PA,Marabá,Universidade Federal do Sul e Sudeste do Pará,8,698
Prospector Jr - Soluções em geologia e meio ambiente,Pará Júnior,2017,1,1,Não,8.5,30325.00,4,N/A,PA,Marabá,Universidade Federal do Sul e Sudeste do Pará,8,698
Prospector Jr - Soluções em geologia e meio ambiente,Pará Júnior,2017,1,1,Não,8.5,500.00,5,N/A,PA,Marabá,Universidade Federal do Sul e Sudeste do Pará,8,698
Esag Jr.,FEJESC,1994,5,5,Não,14.17,3910.44,1,N/A,SC,Florianópolis,UDESC,40,181
Esag Jr.,FEJESC,1994,5,5,Não,14.17,8820.00,3,N/A,SC,Florianópolis,UDESC,40,181
Esag Jr.,FEJESC,1994,5,5,Não,14.17,9655.00,3,10,SC,Florianópolis,UDESC,40,181
Esag Jr.,FEJESC,1994,5,5,Não,14.17,14000.00,3,N/A,SC,Florianópolis,UDESC,40,181
Esag Jr.,FEJESC,1994,5,5,Não,14.17,16840.00,3,N/A,SC,Florianópolis,UDESC,40,181
Esag Jr.,FEJESC,1994,5,5,Não,14.17,7020.00,2,10,SC,Florianópolis,UDESC,40,181
Esag Jr.,FEJESC,1994,5,5,Não,14.17,6478.35,2,5,SC,Florianópolis,UDESC,40,181
Esag Jr.,FEJESC,1994,5,5,Não,14.17,15000.00,3,N/A,SC,Florianópolis,UDESC,40,181
Esag Jr.,FEJESC,1994,5,5,Não,14.17,1000.00,4,N/A,SC,Florianópolis,UDESC,40,181
Esag Jr.,FEJESC,1994,5,5,Não,14.17,2000.00,3,N/A,SC,Florianópolis,UDESC,40,181
Esag Jr.,FEJESC,1994,5,5,Não,14.17,27000.00,3,N/A,SC,Florianópolis,UDESC,40,181
Esag Jr.,FEJESC,1994,5,5,Não,14.17,17850.00,3,N/A,SC,Florianópolis,UDESC,40,181
Esag Jr.,FEJESC,1994,5,5,Não,14.17,12000.00,3,N/A,SC,Florianópolis,UDESC,40,181
Esag Jr.,FEJESC,1994,5,5,Não,14.17,10500.00,3,N/A,SC,Florianópolis,UDESC,40,181
Esag Jr.,FEJESC,1994,5,5,Não,14.17,11494.74,3,N/A,SC,Florianópolis,UDESC,40,181
Esag Jr.,FEJESC,1994,5,5,Não,14.17,2800.00,1,1,SC,Florianópolis,UDESC,40,181
Esag Jr.,FEJESC,1994,5,5,Não,14.17,23876.66,3,N/A,SC,Florianópolis,UDESC,40,181
Esag Jr.,FEJESC,1994,5,5,Não,14.17,12000.00,3,N/A,SC,Florianópolis,UDESC,40,181
Esag Jr.,FEJESC,1994,5,5,Não,14.17,7500.00,3,N/A,SC,Florianópolis,UDESC,40,181
Esag Jr.,FEJESC,1994,5,5,Não,14.17,12500.00,3,10,SC,Florianópolis,UDESC,40,181
Esag Jr.,FEJESC,1994,5,5,Não,14.17,9600.00,3,N/A,SC,Florianópolis,UDESC,40,181
Esag Jr.,FEJESC,1994,5,5,Não,14.17,12500.00,3,N/A,SC,Florianópolis,UDESC,40,181
Esag Jr.,FEJESC,1994,5,5,Não,14.17,3000.00,3,N/A,SC,Florianópolis,UDESC,40,181
Esag Jr.,FEJESC,1994,5,5,Não,14.17,9500.00,3,N/A,SC,Florianópolis,UDESC,40,181
Esag Jr.,FEJESC,1994,5,5,Não,14.17,6500.00,3,N/A,SC,Florianópolis,UDESC,40,181
Esag Jr.,FEJESC,1994,5,5,Não,14.17,8922.00,3,N/A,SC,Florianópolis,UDESC,40,181
Esag Jr.,FEJESC,1994,5,5,Não,14.17,8000.00,2,10,SC,Florianópolis,UDESC,40,181
Esag Jr.,FEJESC,1994,5,5,Não,14.17,5500.00,3,10,SC,Florianópolis,UDESC,40,181
Esag Jr.,FEJESC,1994,5,5,Não,14.17,7200.00,4,N/A,SC,Florianópolis,UDESC,40,181
Esag Jr.,FEJESC,1994,5,5,Não,14.17,10000.00,3,N/A,SC,Florianópolis,UDESC,40,181
Esag Jr.,FEJESC,1994,5,5,Não,14.17,13527.00,3,N/A,SC,Florianópolis,UDESC,40,181
Esag Jr.,FEJESC,1994,5,5,Não,14.17,23000.00,3,N/A,SC,Florianópolis,UDESC,40,181
Esag Jr.,FEJESC,1994,5,5,Não,14.17,9990.80,3,N/A,SC,Florianópolis,UDESC,40,181
Esag Jr.,FEJESC,1994,5,5,Não,14.17,6680.00,3,N/A,SC,Florianópolis,UDESC,40,181
Esag Jr.,FEJESC,1994,5,5,Não,14.17,1600.00,3,N/A,SC,Florianópolis,UDESC,40,181
Esag Jr.,FEJESC,1994,5,5,Não,14.17,1600.00,3,N/A,SC,Florianópolis,UDESC,40,181
Terra Fértil Soluções Agrícolas,FEJEMS,2015,1,1,Não,33,604.80,3,N/A,MS,Dourados,UNIVERSIDADE FEDERAL DA GRANDE DOURADOS ,20,41
Terra Fértil Soluções Agrícolas,FEJEMS,2015,1,1,Não,33,2000.00,4,7,MS,Dourados,UNIVERSIDADE FEDERAL DA GRANDE DOURADOS ,20,41
Terra Fértil Soluções Agrícolas,FEJEMS,2015,1,1,Não,33,1656.20,17,N/A,MS,Dourados,UNIVERSIDADE FEDERAL DA GRANDE DOURADOS ,20,41
EP Consultoria Júnior,FEJEMG,2018,N/A,1,Não,21,850.00,4,10,MG,,UEMG,23,1207
EP Consultoria Júnior,FEJEMG,2018,N/A,1,Não,21,1700.00,5,9,MG,,UEMG,23,1207
EP Consultoria Júnior,FEJEMG,2018,N/A,1,Não,21,1900.00,6,9,MG,,UEMG,23,1207
EP Consultoria Júnior,FEJEMG,2018,N/A,1,Não,21,1200.00,4,N/A,MG,,UEMG,23,1207
EP Consultoria Júnior,FEJEMG,2018,N/A,1,Não,21,850.00,4,10,MG,,UEMG,23,1207
EP Consultoria Júnior,FEJEMG,2018,N/A,1,Não,21,150.00,2,N/A,MG,,UEMG,23,1207
EP Consultoria Júnior,FEJEMG,2018,N/A,1,Não,21,150.00,2,10,MG,,UEMG,23,1207
Diferencial EJ,FEJEMG,2018,N/A,2,Não,44,650.00,3,N/A,MG,Ouro Preto,UFOP,23,1094
ESALQ Júnior Economia e Administração,FEJESP,2019,N/A,N/A,Não,46.2,950.00,2,N/A,SP,Piracicaba,Universidade de São Paulo,8,1430
ESALQ Júnior Economia e Administração,FEJESP,2019,N/A,N/A,Não,46.2,2600.00,N/A,N/A,SP,Piracicaba,Universidade de São Paulo,8,1430
ESALQ Júnior Economia e Administração,FEJESP,2019,N/A,N/A,Não,46.2,1200.00,N/A,N/A,SP,Piracicaba,Universidade de São Paulo,8,1430
ESALQ Júnior Economia e Administração,FEJESP,2019,N/A,N/A,Não,46.2,800.00,N/A,N/A,SP,Piracicaba,Universidade de São Paulo,8,1430
ESALQ Júnior Economia e Administração,FEJESP,2019,N/A,N/A,Não,46.2,800.00,2,N/A,SP,Piracicaba,Universidade de São Paulo,8,1430
Empresa Júnior Meta  Consultoria,RioJunior,2018,N/A,4,Não,31.44,3036.00,2,N/A,RJ,,UFF,65,470
Empresa Júnior Meta  Consultoria,RioJunior,2018,N/A,4,Não,31.44,6600.00,3,9,RJ,,UFF,65,470
Empresa Júnior Meta  Consultoria,RioJunior,2018,N/A,4,Não,31.44,2750.00,2,10,RJ,,UFF,65,470
Empresa Júnior Meta  Consultoria,RioJunior,2018,N/A,4,Não,31.44,3307.53,2,8,RJ,,UFF,65,470
Empresa Júnior Meta  Consultoria,RioJunior,2018,N/A,4,Não,31.44,814.80,3,10,RJ,,UFF,65,470
Empresa Júnior Meta  Consultoria,RioJunior,2018,N/A,4,Não,31.44,14670.00,7,N/A,RJ,,UFF,65,470
Empresa Júnior Meta  Consultoria,RioJunior,2018,N/A,4,Não,31.44,18823.98,3,N/A,RJ,,UFF,65,470
Empresa Júnior Meta  Consultoria,RioJunior,2018,N/A,4,Não,31.44,3339.30,2,10,RJ,,UFF,65,470
Empresa Júnior Meta  Consultoria,RioJunior,2018,N/A,4,Não,31.44,5000.00,2,9,RJ,,UFF,65,470
Empresa Júnior Meta  Consultoria,RioJunior,2018,N/A,4,Não,31.44,3784.00,2,N/A,RJ,,UFF,65,470
Empresa Júnior Meta  Consultoria,RioJunior,2018,N/A,4,Não,31.44,6500.00,3,N/A,RJ,,UFF,65,470
Empresa Júnior Meta  Consultoria,RioJunior,2018,N/A,4,Não,31.44,6907.00,4,N/A,RJ,,UFF,65,470
Empresa Júnior Meta  Consultoria,RioJunior,2018,N/A,4,Não,31.44,7334.00,2,N/A,RJ,,UFF,65,470
Empresa Júnior Meta  Consultoria,RioJunior,2018,N/A,4,Não,31.44,4588.00,3,N/A,RJ,,UFF,65,470
Empresa Júnior Meta  Consultoria,RioJunior,2018,N/A,4,Não,31.44,28642.00,5,N/A,RJ,,UFF,65,470
Empresa Júnior Meta  Consultoria,RioJunior,2018,N/A,4,Não,31.44,3549.00,2,N/A,RJ,,UFF,65,470
Empresa Júnior Meta  Consultoria,RioJunior,2018,N/A,4,Não,31.44,4022.00,3,N/A,RJ,,UFF,65,470
Empresa Júnior Meta  Consultoria,RioJunior,2018,N/A,4,Não,31.44,55.00,2,10,RJ,,UFF,65,470
Projecta - Arquitetura e Urbanismo UFBA,UNIJr-BA,2015,1,2,Não,23.85,1435.00,3,N/A,BA,Salvador,UNIVERSIDADE FEDERAL DA BAHIA,38,243
Projecta - Arquitetura e Urbanismo UFBA,UNIJr-BA,2015,1,2,Não,23.85,495.00,2,N/A,BA,Salvador,UNIVERSIDADE FEDERAL DA BAHIA,38,243
Projecta - Arquitetura e Urbanismo UFBA,UNIJr-BA,2015,1,2,Não,23.85,698.00,3,N/A,BA,Salvador,UNIVERSIDADE FEDERAL DA BAHIA,38,243
Projecta - Arquitetura e Urbanismo UFBA,UNIJr-BA,2015,1,2,Não,23.85,1454.02,5,10,BA,Salvador,UNIVERSIDADE FEDERAL DA BAHIA,38,243
Projecta - Arquitetura e Urbanismo UFBA,UNIJr-BA,2015,1,2,Não,23.85,497.00,3,10,BA,Salvador,UNIVERSIDADE FEDERAL DA BAHIA,38,243
Projecta - Arquitetura e Urbanismo UFBA,UNIJr-BA,2015,1,2,Não,23.85,1191.00,6,10,BA,Salvador,UNIVERSIDADE FEDERAL DA BAHIA,38,243
Projecta - Arquitetura e Urbanismo UFBA,UNIJr-BA,2015,1,2,Não,23.85,1570.00,6,N/A,BA,Salvador,UNIVERSIDADE FEDERAL DA BAHIA,38,243
Projecta - Arquitetura e Urbanismo UFBA,UNIJr-BA,2015,1,2,Não,23.85,902.00,3,N/A,BA,Salvador,UNIVERSIDADE FEDERAL DA BAHIA,38,243
Projecta - Arquitetura e Urbanismo UFBA,UNIJr-BA,2015,1,2,Não,23.85,1530.00,5,N/A,BA,Salvador,UNIVERSIDADE FEDERAL DA BAHIA,38,243
Projecta - Arquitetura e Urbanismo UFBA,UNIJr-BA,2015,1,2,Não,23.85,584.96,4,N/A,BA,Salvador,UNIVERSIDADE FEDERAL DA BAHIA,38,243
Projecta - Arquitetura e Urbanismo UFBA,UNIJr-BA,2015,1,2,Não,23.85,461.00,1,10,BA,Salvador,UNIVERSIDADE FEDERAL DA BAHIA,38,243
Projecta - Arquitetura e Urbanismo UFBA,UNIJr-BA,2015,1,2,Não,23.85,424.00,2,10,BA,Salvador,UNIVERSIDADE FEDERAL DA BAHIA,38,243
Projecta - Arquitetura e Urbanismo UFBA,UNIJr-BA,2015,1,2,Não,23.85,600.00,3,N/A,BA,Salvador,UNIVERSIDADE FEDERAL DA BAHIA,38,243
Projecta - Arquitetura e Urbanismo UFBA,UNIJr-BA,2015,1,2,Não,23.85,822.00,1,N/A,BA,Salvador,UNIVERSIDADE FEDERAL DA BAHIA,38,243
Projecta - Arquitetura e Urbanismo UFBA,UNIJr-BA,2015,1,2,Não,23.85,359.00,1,N/A,BA,Salvador,UNIVERSIDADE FEDERAL DA BAHIA,38,243
Projecta - Arquitetura e Urbanismo UFBA,UNIJr-BA,2015,1,2,Não,23.85,2217.00,5,10,BA,Salvador,UNIVERSIDADE FEDERAL DA BAHIA,38,243
Projecta - Arquitetura e Urbanismo UFBA,UNIJr-BA,2015,1,2,Não,23.85,1580.00,4,N/A,BA,Salvador,UNIVERSIDADE FEDERAL DA BAHIA,38,243
Projecta - Arquitetura e Urbanismo UFBA,UNIJr-BA,2015,1,2,Não,23.85,1819.00,3,N/A,BA,Salvador,UNIVERSIDADE FEDERAL DA BAHIA,38,243
Bevilaqua - Escritório Modelo Empresarial,FEJEPE,2017,1,2,Não,54.6,769.79,2,N/A,PE,Recife,UFPE,19,527
Bevilaqua - Escritório Modelo Empresarial,FEJEPE,2017,1,2,Não,54.6,1550.00,3,N/A,PE,Recife,UFPE,19,527
Bevilaqua - Escritório Modelo Empresarial,FEJEPE,2017,1,2,Não,54.6,848.65,2,N/A,PE,Recife,UFPE,19,527
Bevilaqua - Escritório Modelo Empresarial,FEJEPE,2017,1,2,Não,54.6,671.72,2,N/A,PE,Recife,UFPE,19,527
Polifarma Jr.,FEJECE,2019,N/A,N/A,Não,2.75,320.00,5,N/A,CE,Fortaleza,UNIFOR,9,1294
Polifarma Jr.,FEJECE,2019,N/A,N/A,Não,2.75,100.00,4,N/A,CE,Fortaleza,UNIFOR,9,1294
Polifarma Jr.,FEJECE,2019,N/A,N/A,Não,2.75,320.00,5,N/A,CE,Fortaleza,UNIFOR,9,1294
Polifarma Jr.,FEJECE,2019,N/A,N/A,Não,2.75,100.00,4,N/A,CE,Fortaleza,UNIFOR,9,1294
OTMZA  Assessoria em Engenharia,FEJERS,2016,4,4,Não,21.6,350.00,1,N/A,RS,Porto Alegre,Universidade Federal do Rio Grande do Sul,26,101
OTMZA  Assessoria em Engenharia,FEJERS,2016,4,4,Não,21.6,2000.00,2,N/A,RS,Porto Alegre,Universidade Federal do Rio Grande do Sul,26,101
OTMZA  Assessoria em Engenharia,FEJERS,2016,4,4,Não,21.6,900.00,1,N/A,RS,Porto Alegre,Universidade Federal do Rio Grande do Sul,26,101
OTMZA  Assessoria em Engenharia,FEJERS,2016,4,4,Não,21.6,200.00,2,N/A,RS,Porto Alegre,Universidade Federal do Rio Grande do Sul,26,101
OTMZA  Assessoria em Engenharia,FEJERS,2016,4,4,Não,21.6,1200.00,2,N/A,RS,Porto Alegre,Universidade Federal do Rio Grande do Sul,26,101
OTMZA  Assessoria em Engenharia,FEJERS,2016,4,4,Não,21.6,1500.00,1,N/A,RS,Porto Alegre,Universidade Federal do Rio Grande do Sul,26,101
OTMZA  Assessoria em Engenharia,FEJERS,2016,4,4,Não,21.6,300.00,1,N/A,RS,Porto Alegre,Universidade Federal do Rio Grande do Sul,26,101
OTMZA  Assessoria em Engenharia,FEJERS,2016,4,4,Não,21.6,2900.00,1,N/A,RS,Porto Alegre,Universidade Federal do Rio Grande do Sul,26,101
OTMZA  Assessoria em Engenharia,FEJERS,2016,4,4,Não,21.6,500.00,1,N/A,RS,Porto Alegre,Universidade Federal do Rio Grande do Sul,26,101
OTMZA  Assessoria em Engenharia,FEJERS,2016,4,4,Não,21.6,3000.00,3,N/A,RS,Porto Alegre,Universidade Federal do Rio Grande do Sul,26,101
OTMZA  Assessoria em Engenharia,FEJERS,2016,4,4,Não,21.6,2600.00,2,N/A,RS,Porto Alegre,Universidade Federal do Rio Grande do Sul,26,101
PUC Júnior Consultoria,FEJESP,2016,2,3,Não,47.75,7000.00,3,N/A,SP,São Paulo,PUC,48,432
PUC Júnior Consultoria,FEJESP,2016,2,3,Não,47.75,4760.00,3,N/A,SP,São Paulo,PUC,48,432
PUC Júnior Consultoria,FEJESP,2016,2,3,Não,47.75,3990.00,3,N/A,SP,São Paulo,PUC,48,432
PUC Júnior Consultoria,FEJESP,2016,2,3,Não,47.75,4455.30,3,N/A,SP,São Paulo,PUC,48,432
Otimiza Consultoria Jr,UNIJr-BA,2013,3,4,Não,40.29,2200.00,1,N/A,BA,Salvador,UNIVERSIDADE FEDERAL DA BAHIA,23,258
Otimiza Consultoria Jr,UNIJr-BA,2013,3,4,Não,40.29,6500.00,4,N/A,BA,Salvador,UNIVERSIDADE FEDERAL DA BAHIA,23,258
Otimiza Consultoria Jr,UNIJr-BA,2013,3,4,Não,40.29,2993.40,1,N/A,BA,Salvador,UNIVERSIDADE FEDERAL DA BAHIA,23,258
Otimiza Consultoria Jr,UNIJr-BA,2013,3,4,Não,40.29,500.00,1,N/A,BA,Salvador,UNIVERSIDADE FEDERAL DA BAHIA,23,258
Otimiza Consultoria Jr,UNIJr-BA,2013,3,4,Não,40.29,650.00,1,N/A,BA,Salvador,UNIVERSIDADE FEDERAL DA BAHIA,23,258
Otimiza Consultoria Jr,UNIJr-BA,2013,3,4,Não,40.29,600.00,1,N/A,BA,Salvador,UNIVERSIDADE FEDERAL DA BAHIA,23,258
Otimiza Consultoria Jr,UNIJr-BA,2013,3,4,Não,40.29,2000.00,2,N/A,BA,Salvador,UNIVERSIDADE FEDERAL DA BAHIA,23,258
Expand Jr. Consultoria Internacional,RioJunior,2018,N/A,2,Não,83.86,600.00,1,N/A,RJ,Rio de Janeiro,UFRJ,23,1016
Expand Jr. Consultoria Internacional,RioJunior,2018,N/A,2,Não,83.86,600.00,1,N/A,RJ,Rio de Janeiro,UFRJ,23,1016
Expand Jr. Consultoria Internacional,RioJunior,2018,N/A,2,Não,83.86,709.00,5,N/A,RJ,Rio de Janeiro,UFRJ,23,1016
Expand Jr. Consultoria Internacional,RioJunior,2018,N/A,2,Não,83.86,0.00,6,N/A,RJ,Rio de Janeiro,UFRJ,23,1016
Expand Jr. Consultoria Internacional,RioJunior,2018,N/A,2,Não,83.86,600.00,2,N/A,RJ,Rio de Janeiro,UFRJ,23,1016
Expand Jr. Consultoria Internacional,RioJunior,2018,N/A,2,Não,83.86,0.00,3,N/A,RJ,Rio de Janeiro,UFRJ,23,1016
Expand Jr. Consultoria Internacional,RioJunior,2018,N/A,2,Não,83.86,958.32,1,N/A,RJ,Rio de Janeiro,UFRJ,23,1016
Mult Jr - Consultoria e Projetos,FEJEMG,2010,3,1,Não,60.5,5867.76,3,N/A,MG,Belo Horizonte,UFMG,40,14
Mult Jr - Consultoria e Projetos,FEJEMG,2010,3,1,Não,60.5,11500.00,3,N/A,MG,Belo Horizonte,UFMG,40,14
Mult Jr - Consultoria e Projetos,FEJEMG,2010,3,1,Não,60.5,4312.88,3,10,MG,Belo Horizonte,UFMG,40,14
Mult Jr - Consultoria e Projetos,FEJEMG,2010,3,1,Não,60.5,3170.00,3,N/A,MG,Belo Horizonte,UFMG,40,14
AD&M,Concentro,1999,5,5,Não,86.11,12000.00,4,N/A,DF,Brasília,UnB,70,388
AD&M,Concentro,1999,5,5,Não,86.11,9387.18,3,N/A,DF,Brasília,UnB,70,388
AD&M,Concentro,1999,5,5,Não,86.11,20000.00,5,N/A,DF,Brasília,UnB,70,388
AD&M,Concentro,1999,5,5,Não,86.11,2197.35,2,N/A,DF,Brasília,UnB,70,388
AD&M,Concentro,1999,5,5,Não,86.11,13472.58,5,N/A,DF,Brasília,UnB,70,388
AD&M,Concentro,1999,5,5,Não,86.11,5200.00,2,N/A,DF,Brasília,UnB,70,388
AD&M,Concentro,1999,5,5,Não,86.11,5200.00,2,N/A,DF,Brasília,UnB,70,388
