EMPRESA_JUNIOR,FEDERACAO,ANO_FEDERACAO,CLUSTER_2018,CLUSTER_2019,AC,TEMPO_MEDIO_DIAS,FATURAMENTO,N_MEMBROS_PROJETO,NPS,ESTADO,CIDADE,UNIVERSIDADE,MEMBROS,ID,ACAO_COMPARTILHADA,MES
João Pinheiro Jr.,FEJEMG,2008,4,2,Não,34.14,35000.00,10,N/A,MG,Belo Horizonte,ESCOLA DE GOVERNO PROFESSOR PAULO NEVES DE CARVALHO,28,290,Não,5
João Pinheiro Jr.,FEJEMG,2008,4,2,Não,34.14,430.00,3,9,MG,Belo Horizonte,ESCOLA DE GOVERNO PROFESSOR PAULO NEVES DE CARVALHO,28,290,Não,2
João Pinheiro Jr.,FEJEMG,2008,4,2,Não,34.14,23000.00,4,N/A,MG,Belo Horizonte,ESCOLA DE GOVERNO PROFESSOR PAULO NEVES DE CARVALHO,28,290,Não,5
João Pinheiro Jr.,FEJEMG,2008,4,2,Não,34.14,250.00,14,N/A,MG,Belo Horizonte,ESCOLA DE GOVERNO PROFESSOR PAULO NEVES DE CARVALHO,28,290,Sim,7
ALPE Engenharia,RN Júnior,2018,N/A,1,Não,14.67,1500.00,3,N/A,RN,Mossoró,Universidade Federal Rural do Semi-Árido,24,1181,Não,5
ALPE Engenharia,RN Júnior,2018,N/A,1,Não,14.67,1600.00,5,10,RN,Mossoró,Universidade Federal Rural do Semi-Árido,24,1181,Não,1
ALPE Engenharia,RN Júnior,2018,N/A,1,Não,14.67,800.00,5,N/A,RN,Mossoró,Universidade Federal Rural do Semi-Árido,24,1181,Não,3
ALPE Engenharia,RN Júnior,2018,N/A,1,Não,14.67,900.00,3,10,RN,Mossoró,Universidade Federal Rural do Semi-Árido,24,1181,Não,1
ALPE Engenharia,RN Júnior,2018,N/A,1,Não,14.67,300.00,2,10,RN,Mossoró,Universidade Federal Rural do Semi-Árido,24,1181,Não,2
ALPE Engenharia,RN Júnior,2018,N/A,1,Não,14.67,2000.00,7,N/A,RN,Mossoró,Universidade Federal Rural do Semi-Árido,24,1181,Não,5
ALPE Engenharia,RN Júnior,2018,N/A,1,Não,14.67,2400.00,5,N/A,RN,Mossoró,Universidade Federal Rural do Semi-Árido,24,1181,Não,6
ALPE Engenharia,RN Júnior,2018,N/A,1,Não,14.67,1000.00,2,N/A,RN,Mossoró,Universidade Federal Rural do Semi-Árido,24,1181,Não,8
Consenso,FEJEMG,2015,3,2,Não,49.72,5900.00,4,N/A,MG,Viçosa,UFV,23,454,Não,1
Consenso,FEJEMG,2015,3,2,Não,49.72,900.00,3,10,MG,Viçosa,UFV,23,454,Não,1
Consenso,FEJEMG,2015,3,2,Não,49.72,2300.00,3,N/A,MG,Viçosa,UFV,23,454,Não,5
Consenso,FEJEMG,2015,3,2,Não,49.72,400.00,3,N/A,MG,Viçosa,UFV,23,454,Não,2
Consenso,FEJEMG,2015,3,2,Não,49.72,600.00,3,N/A,MG,Viçosa,UFV,23,454,Não,5
Consenso,FEJEMG,2015,3,2,Não,49.72,5320.00,2,N/A,MG,Viçosa,UFV,23,454,Não,3
Consenso,FEJEMG,2015,3,2,Não,49.72,1200.00,2,N/A,MG,Viçosa,UFV,23,454,Sim,3
Consenso,FEJEMG,2015,3,2,Não,49.72,1250.00,3,N/A,MG,Viçosa,UFV,23,454,Não,5
Consenso,FEJEMG,2015,3,2,Não,49.72,1300.00,2,N/A,MG,Viçosa,UFV,23,454,Não,4
Consenso,FEJEMG,2015,3,2,Não,49.72,460.00,3,N/A,MG,Viçosa,UFV,23,454,Não,6
Consenso,FEJEMG,2015,3,2,Não,49.72,940.00,3,N/A,MG,Viçosa,UFV,23,454,Não,6
Consenso,FEJEMG,2015,3,2,Não,49.72,500.00,3,10,MG,Viçosa,UFV,23,454,Não,4
Consenso,FEJEMG,2015,3,2,Não,49.72,2226.00,2,N/A,MG,Viçosa,UFV,23,454,Não,7
Consenso,FEJEMG,2015,3,2,Não,49.72,1350.00,2,N/A,MG,Viçosa,UFV,23,454,Não,7
Consenso,FEJEMG,2015,3,2,Não,49.72,5000.00,6,N/A,MG,Viçosa,UFV,23,454,Não,7
Campic Consultoria Jr.,FEJEMG,2016,1,1,Não,20.17,2300.00,1,N/A,MG,Viçosa,UFV,24,259,Não,1
Campic Consultoria Jr.,FEJEMG,2016,1,1,Não,20.17,2500.00,8,N/A,MG,Viçosa,UFV,24,259,Não,5
Campic Consultoria Jr.,FEJEMG,2016,1,1,Não,20.17,3300.00,18,N/A,MG,Viçosa,UFV,24,259,Não,5
Campic Consultoria Jr.,FEJEMG,2016,1,1,Não,20.17,700.00,22,N/A,MG,Viçosa,UFV,24,259,Não,6
Campic Consultoria Jr.,FEJEMG,2016,1,1,Não,20.17,4000.00,7,N/A,MG,Viçosa,UFV,24,259,Não,7
UP Consultoria Jr.,FEJEMG,2012,2,2,Não,29.86,1119.81,2,N/A,MG,Itabira,UNIFEI,31,211,Não,5
UP Consultoria Jr.,FEJEMG,2012,2,2,Não,29.86,2000.00,1,N/A,MG,Itabira,UNIFEI,31,211,Não,5
UP Consultoria Jr.,FEJEMG,2012,2,2,Não,29.86,1584.00,3,N/A,MG,Itabira,UNIFEI,31,211,Não,7
UP Consultoria Jr.,FEJEMG,2012,2,2,Não,29.86,5766.43,5,N/A,MG,Itabira,UNIFEI,31,211,Não,2
UP Consultoria Jr.,FEJEMG,2012,2,2,Não,29.86,2991.33,2,N/A,MG,Itabira,UNIFEI,31,211,Não,1
UP Consultoria Jr.,FEJEMG,2012,2,2,Não,29.86,1424.08,2,N/A,MG,Itabira,UNIFEI,31,211,Não,4
UP Consultoria Jr.,FEJEMG,2012,2,2,Não,29.86,1560.00,2,N/A,MG,Itabira,UNIFEI,31,211,Não,3
UP Consultoria Jr.,FEJEMG,2012,2,2,Não,29.86,1175.48,1,N/A,MG,Itabira,UNIFEI,31,211,Sim,5
UP Consultoria Jr.,FEJEMG,2012,2,2,Não,29.86,1763.61,3,N/A,MG,Itabira,UNIFEI,31,211,Não,6
UP Consultoria Jr.,FEJEMG,2012,2,2,Não,29.86,1500.00,2,N/A,MG,Itabira,UNIFEI,31,211,Não,8
AGRIVALE JR,FEJEPAR,2019,N/A,N/A,Não,0,2300.00,7,N/A,PR,Jandaia do Sul,UFPR,13,1457,Não,7
AGRIVALE JR,FEJEPAR,2019,N/A,N/A,Não,0,1000.00,10,N/A,PR,Jandaia do Sul,UFPR,13,1457,Não,7
Empresa Junior Batuque,FEJEA,2017,2,4,Não,33.93,450.00,3,N/A,AL,Maceió,Universidade Federal de Alagoas,16,617,Sim,1
Empresa Junior Batuque,FEJEA,2017,2,4,Não,33.93,750.00,3,N/A,AL,Maceió,Universidade Federal de Alagoas,16,617,Não,1
Empresa Junior Batuque,FEJEA,2017,2,4,Não,33.93,180.00,3,N/A,AL,Maceió,Universidade Federal de Alagoas,16,617,Não,1
Empresa Junior Batuque,FEJEA,2017,2,4,Não,33.93,180.00,3,N/A,AL,Maceió,Universidade Federal de Alagoas,16,617,Não,1
Empresa Junior Batuque,FEJEA,2017,2,4,Não,33.93,675.00,2,N/A,AL,Maceió,Universidade Federal de Alagoas,16,617,Não,2
Empresa Junior Batuque,FEJEA,2017,2,4,Não,33.93,300.00,1,N/A,AL,Maceió,Universidade Federal de Alagoas,16,617,Sim,3
Empresa Junior Batuque,FEJEA,2017,2,4,Não,33.93,700.00,2,N/A,AL,Maceió,Universidade Federal de Alagoas,16,617,Não,3
Empresa Junior Batuque,FEJEA,2017,2,4,Não,33.93,800.00,2,N/A,AL,Maceió,Universidade Federal de Alagoas,16,617,Não,3
Empresa Junior Batuque,FEJEA,2017,2,4,Não,33.93,350.00,1,N/A,AL,Maceió,Universidade Federal de Alagoas,16,617,Não,2
Empresa Junior Batuque,FEJEA,2017,2,4,Não,33.93,800.00,2,N/A,AL,Maceió,Universidade Federal de Alagoas,16,617,Não,5
Empresa Junior Batuque,FEJEA,2017,2,4,Não,33.93,1600.00,2,N/A,AL,Maceió,Universidade Federal de Alagoas,16,617,Não,6
Empresa Junior Batuque,FEJEA,2017,2,4,Não,33.93,1650.00,2,N/A,AL,Maceió,Universidade Federal de Alagoas,16,617,Não,7
Empresa Junior Batuque,FEJEA,2017,2,4,Não,33.93,700.00,2,N/A,AL,Maceió,Universidade Federal de Alagoas,16,617,Não,4
Empresa Junior Batuque,FEJEA,2017,2,4,Não,33.93,1000.00,2,N/A,AL,Maceió,Universidade Federal de Alagoas,16,617,Não,7
Campe Consultoria Jr,FEJEMG,1995,5,5,Não,50.49,4800.00,1,N/A,MG,Juiz de Fora,UFJF,44,209,Não,5
Campe Consultoria Jr,FEJEMG,1995,5,5,Não,50.49,7800.00,3,N/A,MG,Juiz de Fora,UFJF,44,209,Não,5
Campe Consultoria Jr,FEJEMG,1995,5,5,Não,50.49,2000.00,2,8,MG,Juiz de Fora,UFJF,44,209,Sim,3
Campe Consultoria Jr,FEJEMG,1995,5,5,Não,50.49,4300.00,1,N/A,MG,Juiz de Fora,UFJF,44,209,Sim,5
Campe Consultoria Jr,FEJEMG,1995,5,5,Não,50.49,6000.00,4,N/A,MG,Juiz de Fora,UFJF,44,209,Não,4
Campe Consultoria Jr,FEJEMG,1995,5,5,Não,50.49,5439.20,3,N/A,MG,Juiz de Fora,UFJF,44,209,Não,1
Campe Consultoria Jr,FEJEMG,1995,5,5,Não,50.49,4000.00,3,N/A,MG,Juiz de Fora,UFJF,44,209,Não,3
Campe Consultoria Jr,FEJEMG,1995,5,5,Não,50.49,1200.00,2,N/A,MG,Juiz de Fora,UFJF,44,209,Não,2
Campe Consultoria Jr,FEJEMG,1995,5,5,Não,50.49,5000.00,3,N/A,MG,Juiz de Fora,UFJF,44,209,Não,2
Campe Consultoria Jr,FEJEMG,1995,5,5,Não,50.49,4617.00,1,N/A,MG,Juiz de Fora,UFJF,44,209,Não,4
Campe Consultoria Jr,FEJEMG,1995,5,5,Não,50.49,4700.00,3,9,MG,Juiz de Fora,UFJF,44,209,Não,2
Campe Consultoria Jr,FEJEMG,1995,5,5,Não,50.49,5117.75,3,N/A,MG,Juiz de Fora,UFJF,44,209,Não,1
Campe Consultoria Jr,FEJEMG,1995,5,5,Não,50.49,8000.00,1,N/A,MG,Juiz de Fora,UFJF,44,209,Não,5
Campe Consultoria Jr,FEJEMG,1995,5,5,Não,50.49,4095.00,3,N/A,MG,Juiz de Fora,UFJF,44,209,Não,5
Campe Consultoria Jr,FEJEMG,1995,5,5,Não,50.49,3990.00,3,N/A,MG,Juiz de Fora,UFJF,44,209,Sim,4
Campe Consultoria Jr,FEJEMG,1995,5,5,Não,50.49,4000.00,3,N/A,MG,Juiz de Fora,UFJF,44,209,Sim,3
Campe Consultoria Jr,FEJEMG,1995,5,5,Não,50.49,3500.00,3,9,MG,Juiz de Fora,UFJF,44,209,Não,3
Campe Consultoria Jr,FEJEMG,1995,5,5,Não,50.49,4000.00,3,N/A,MG,Juiz de Fora,UFJF,44,209,Não,3
Campe Consultoria Jr,FEJEMG,1995,5,5,Não,50.49,4400.00,2,N/A,MG,Juiz de Fora,UFJF,44,209,Não,4
Campe Consultoria Jr,FEJEMG,1995,5,5,Não,50.49,4500.00,1,N/A,MG,Juiz de Fora,UFJF,44,209,Não,3
Campe Consultoria Jr,FEJEMG,1995,5,5,Não,50.49,8500.00,3,N/A,MG,Juiz de Fora,UFJF,44,209,Não,3
Campe Consultoria Jr,FEJEMG,1995,5,5,Não,50.49,5700.00,3,N/A,MG,Juiz de Fora,UFJF,44,209,Não,6
Campe Consultoria Jr,FEJEMG,1995,5,5,Não,50.49,7500.00,1,N/A,MG,Juiz de Fora,UFJF,44,209,Não,7
Campe Consultoria Jr,FEJEMG,1995,5,5,Não,50.49,8500.00,1,N/A,MG,Juiz de Fora,UFJF,44,209,Não,7
Campe Consultoria Jr,FEJEMG,1995,5,5,Não,50.49,3500.00,2,N/A,MG,Juiz de Fora,UFJF,44,209,Sim,8
Campe Consultoria Jr,FEJEMG,1995,5,5,Não,50.49,1800.00,2,N/A,MG,Juiz de Fora,UFJF,44,209,Sim,8
Campe Consultoria Jr,FEJEMG,1995,5,5,Não,50.49,4800.00,3,N/A,MG,Juiz de Fora,UFJF,44,209,Não,8
Sustentar Júnior,Goiás Júnior,2018,N/A,1,Não,14.91,50.00,2,8,GO,Rio Verde,INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA GOIANO,18,849,Não,5
Sustentar Júnior,Goiás Júnior,2018,N/A,1,Não,14.91,200.00,4,10,GO,Rio Verde,INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA GOIANO,18,849,Sim,4
Sustentar Júnior,Goiás Júnior,2018,N/A,1,Não,14.91,100.00,5,10,GO,Rio Verde,INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA GOIANO,18,849,Não,3
Sustentar Júnior,Goiás Júnior,2018,N/A,1,Não,14.91,3000.00,22,10,GO,Rio Verde,INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA GOIANO,18,849,Não,3
Sustentar Júnior,Goiás Júnior,2018,N/A,1,Não,14.91,500.00,8,10,GO,Rio Verde,INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA GOIANO,18,849,Não,6
Sustentar Júnior,Goiás Júnior,2018,N/A,1,Não,14.91,4000.00,4,N/A,GO,Rio Verde,INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA GOIANO,18,849,Não,6
Sustentar Júnior,Goiás Júnior,2018,N/A,1,Não,14.91,4000.00,3,N/A,GO,Rio Verde,INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA GOIANO,18,849,Não,7
Projeta Júnior,Juniores,2017,1,2,Não,20,470.00,1,N/A,ES,São Mateus,Universidade Federal do Espírito Santo,19,610,Não,4
Projeta Júnior,Juniores,2017,1,2,Não,20,270.00,1,N/A,ES,São Mateus,Universidade Federal do Espírito Santo,19,610,Sim,3
Projeta Júnior,Juniores,2017,1,2,Não,20,3160.00,2,N/A,ES,São Mateus,Universidade Federal do Espírito Santo,19,610,Não,5
Projeta Júnior,Juniores,2017,1,2,Não,20,470.00,1,N/A,ES,São Mateus,Universidade Federal do Espírito Santo,19,610,Não,4
InfoAlto Empresa Júnior,FEJEMG,2017,1,1,Não,29.8,1215.00,3,N/A,MG,Rio Paranaíba,UFV,23,679,Não,4
InfoAlto Empresa Júnior,FEJEMG,2017,1,1,Não,29.8,250.00,2,N/A,MG,Rio Paranaíba,UFV,23,679,Não,4
InfoAlto Empresa Júnior,FEJEMG,2017,1,1,Não,29.8,1170.00,5,10,MG,Rio Paranaíba,UFV,23,679,Não,4
InfoAlto Empresa Júnior,FEJEMG,2017,1,1,Não,29.8,2750.00,5,N/A,MG,Rio Paranaíba,UFV,23,679,Não,4
InfoAlto Empresa Júnior,FEJEMG,2017,1,1,Não,29.8,1175.00,3,N/A,MG,Rio Paranaíba,UFV,23,679,Não,6
InfoAlto Empresa Júnior,FEJEMG,2017,1,1,Não,29.8,400.00,2,N/A,MG,Rio Paranaíba,UFV,23,679,Não,7
Novare Consultoria ,Baré Júnior,2017,1,3,Não,39.11,6300.00,2,N/A,AM,Manaus,Universidade Estadual do Amazonas,21,748,Não,5
Novare Consultoria ,Baré Júnior,2017,1,3,Não,39.11,2600.00,2,N/A,AM,Manaus,Universidade Estadual do Amazonas,21,748,Não,3
Novare Consultoria ,Baré Júnior,2017,1,3,Não,39.11,2200.00,2,N/A,AM,Manaus,Universidade Estadual do Amazonas,21,748,Não,3
Novare Consultoria ,Baré Júnior,2017,1,3,Não,39.11,2255.40,4,N/A,AM,Manaus,Universidade Estadual do Amazonas,21,748,Sim,2
Novare Consultoria ,Baré Júnior,2017,1,3,Não,39.11,1000.00,3,N/A,AM,Manaus,Universidade Estadual do Amazonas,21,748,Sim,2
Novare Consultoria ,Baré Júnior,2017,1,3,Não,39.11,2000.00,3,N/A,AM,Manaus,Universidade Estadual do Amazonas,21,748,Não,5
Novare Consultoria ,Baré Júnior,2017,1,3,Não,39.11,1700.00,2,10,AM,Manaus,Universidade Estadual do Amazonas,21,748,Não,3
Mude! UFMG Jr. ,FEJEMG,2018,N/A,2,Não,36.75,1500.00,7,N/A,MG,,UFMG,16,925,Não,1
Mude! UFMG Jr. ,FEJEMG,2018,N/A,2,Não,36.75,450.00,1,N/A,MG,,UFMG,16,925,Não,2
Mude! UFMG Jr. ,FEJEMG,2018,N/A,2,Não,36.75,724.00,5,9,MG,,UFMG,16,925,Não,3
Mude! UFMG Jr. ,FEJEMG,2018,N/A,2,Não,36.75,450.00,3,N/A,MG,,UFMG,16,925,Não,2
h7 - Engenharia Mecânica,FEJEPAR,2017,1,1,Não,44,5700.00,4,N/A,PR,Pato Branco,UTFPR,16,554,Não,5
Maximiza Engenharia ,RN Júnior,2019,N/A,N/A,Não,11.25,1200.00,3,10,RN,Mossoró,Universidade Potiguar,14,1324,Não,5
Maximiza Engenharia ,RN Júnior,2019,N/A,N/A,Não,11.25,2650.00,7,10,RN,Mossoró,Universidade Potiguar,14,1324,Não,6
EJECart - Empresa Júnior de Engenharia Cartográfica,FEJESP,2018,N/A,1,Não,25.81,500.00,1,N/A,SP,Presidente Prudente,UNESP,33,1221,Não,3
EJECart - Empresa Júnior de Engenharia Cartográfica,FEJESP,2018,N/A,1,Não,25.81,450.00,4,8,SP,Presidente Prudente,UNESP,33,1221,Não,4
EJECart - Empresa Júnior de Engenharia Cartográfica,FEJESP,2018,N/A,1,Não,25.81,130.00,2,N/A,SP,Presidente Prudente,UNESP,33,1221,Não,3
EJECart - Empresa Júnior de Engenharia Cartográfica,FEJESP,2018,N/A,1,Não,25.81,600.00,2,N/A,SP,Presidente Prudente,UNESP,33,1221,Não,3
EJECart - Empresa Júnior de Engenharia Cartográfica,FEJESP,2018,N/A,1,Não,25.81,1000.00,7,N/A,SP,Presidente Prudente,UNESP,33,1221,Não,4
EJECart - Empresa Júnior de Engenharia Cartográfica,FEJESP,2018,N/A,1,Não,25.81,42.00,7,N/A,SP,Presidente Prudente,UNESP,33,1221,Não,3
EJECart - Empresa Júnior de Engenharia Cartográfica,FEJESP,2018,N/A,1,Não,25.81,1000.00,2,N/A,SP,Presidente Prudente,UNESP,33,1221,Sim,5
EJECart - Empresa Júnior de Engenharia Cartográfica,FEJESP,2018,N/A,1,Não,25.81,500.00,4,N/A,SP,Presidente Prudente,UNESP,33,1221,Não,5
EJECart - Empresa Júnior de Engenharia Cartográfica,FEJESP,2018,N/A,1,Não,25.81,300.00,3,N/A,SP,Presidente Prudente,UNESP,33,1221,Não,6
EJECart - Empresa Júnior de Engenharia Cartográfica,FEJESP,2018,N/A,1,Não,25.81,600.00,2,N/A,SP,Presidente Prudente,UNESP,33,1221,Não,6
EJECart - Empresa Júnior de Engenharia Cartográfica,FEJESP,2018,N/A,1,Não,25.81,8000.00,7,N/A,SP,Presidente Prudente,UNESP,33,1221,Não,6
EJECart - Empresa Júnior de Engenharia Cartográfica,FEJESP,2018,N/A,1,Não,25.81,900.00,3,N/A,SP,Presidente Prudente,UNESP,33,1221,Não,6
EJECart - Empresa Júnior de Engenharia Cartográfica,FEJESP,2018,N/A,1,Não,25.81,20000.00,21,N/A,SP,Presidente Prudente,UNESP,33,1221,Não,7
EJECart - Empresa Júnior de Engenharia Cartográfica,FEJESP,2018,N/A,1,Não,25.81,250.00,1,N/A,SP,Presidente Prudente,UNESP,33,1221,Sim,7
PSIQUE,FEJEPAR,2012,1,1,Não,17.14,750.00,5,N/A,PR,Maringá,UEM,13,345,Não,5
PSIQUE,FEJEPAR,2012,1,1,Não,17.14,350.00,2,N/A,PR,Maringá,UEM,13,345,Não,2
PSIQUE,FEJEPAR,2012,1,1,Não,17.14,240.00,2,N/A,PR,Maringá,UEM,13,345,Não,4
PSIQUE,FEJEPAR,2012,1,1,Não,17.14,600.00,2,N/A,PR,Maringá,UEM,13,345,Não,5
PSIQUE,FEJEPAR,2012,1,1,Não,17.14,1386.00,4,N/A,PR,Maringá,UEM,13,345,Não,7
PSIQUE,FEJEPAR,2012,1,1,Não,17.14,900.00,2,N/A,PR,Maringá,UEM,13,345,Não,7
PSIQUE,FEJEPAR,2012,1,1,Não,17.14,600.00,2,N/A,PR,Maringá,UEM,13,345,Não,7
INOVA QUÍMICA Jr,FEJESP,2019,N/A,N/A,Não,38,983.65,2,N/A,SP,São Paulo,Universidade de São Paulo,30,1304,Não,1
INOVA QUÍMICA Jr,FEJESP,2019,N/A,N/A,Não,38,626.50,2,N/A,SP,São Paulo,Universidade de São Paulo,30,1304,Não,3
INOVA QUÍMICA Jr,FEJESP,2019,N/A,N/A,Não,38,3510.00,4,N/A,SP,São Paulo,Universidade de São Paulo,30,1304,Não,6
IAG Júnior,FEJESP,2018,N/A,1,Não,11.73,1260.00,5,N/A,SP,São Paulo,Universidade de São Paulo,12,1029,Não,2
IAG Júnior,FEJESP,2018,N/A,1,Não,11.73,472.00,3,10,SP,São Paulo,Universidade de São Paulo,12,1029,Não,2
IAG Júnior,FEJESP,2018,N/A,1,Não,11.73,400.00,2,9,SP,São Paulo,Universidade de São Paulo,12,1029,Não,4
IAG Júnior,FEJESP,2018,N/A,1,Não,11.73,1834.15,6,5,SP,São Paulo,Universidade de São Paulo,12,1029,Sim,2
IAG Júnior,FEJESP,2018,N/A,1,Não,11.73,44600.00,5,N/A,SP,São Paulo,Universidade de São Paulo,12,1029,Não,7
Alicerce Arquitetura e Engenharia Junior,PB Júnior,2019,N/A,N/A,Não,15.75,2100.00,2,N/A,PB,Campina Grande,UFCG,20,1392,Não,6
Alicerce Arquitetura e Engenharia Junior,PB Júnior,2019,N/A,N/A,Não,15.75,8600.00,5,10,PB,Campina Grande,UFCG,20,1392,Sim,4
Tetra Jr,FEJEMG,2019,N/A,N/A,Não,17.33,1000.00,5,N/A,MG,Itabira,UNIFEI,16,1276,Sim,4
Tetra Jr,FEJEMG,2019,N/A,N/A,Não,17.33,0.00,5,N/A,MG,Itabira,UNIFEI,16,1276,Sim,5
Teófilos - Assessoria e Consultoria Farmacêutica Júnior,FEJEPAR,2013,1,1,Não,2.5,600.00,8,10,PR,Maringá,UEM,19,331,Não,4
Teófilos - Assessoria e Consultoria Farmacêutica Júnior,FEJEPAR,2013,1,1,Não,2.5,800.00,5,N/A,PR,Maringá,UEM,19,331,Não,7
Teófilos - Assessoria e Consultoria Farmacêutica Júnior,FEJEPAR,2013,1,1,Não,2.5,800.00,5,N/A,PR,Maringá,UEM,19,331,Não,7
Teófilos - Assessoria e Consultoria Farmacêutica Júnior,FEJEPAR,2013,1,1,Não,2.5,800.00,4,N/A,PR,Maringá,UEM,19,331,Não,7
Teófilos - Assessoria e Consultoria Farmacêutica Júnior,FEJEPAR,2013,1,1,Não,2.5,750.00,11,N/A,PR,Maringá,UEM,19,331,Não,8
ELO Júnior Engenharias e Arquitetura,Goiás Júnior,2012,4,4,Não,24.11,4800.00,2,N/A,GO,Goiânia,Universidade Federal de Goiás,62,182,Não,5
ELO Júnior Engenharias e Arquitetura,Goiás Júnior,2012,4,4,Não,24.11,3660.00,3,N/A,GO,Goiânia,Universidade Federal de Goiás,62,182,Não,5
ELO Júnior Engenharias e Arquitetura,Goiás Júnior,2012,4,4,Não,24.11,900.85,1,N/A,GO,Goiânia,Universidade Federal de Goiás,62,182,Não,2
ELO Júnior Engenharias e Arquitetura,Goiás Júnior,2012,4,4,Não,24.11,650.00,1,N/A,GO,Goiânia,Universidade Federal de Goiás,62,182,Sim,5
ELO Júnior Engenharias e Arquitetura,Goiás Júnior,2012,4,4,Não,24.11,4337.87,2,N/A,GO,Goiânia,Universidade Federal de Goiás,62,182,Não,5
ELO Júnior Engenharias e Arquitetura,Goiás Júnior,2012,4,4,Não,24.11,1000.00,1,N/A,GO,Goiânia,Universidade Federal de Goiás,62,182,Não,2
ELO Júnior Engenharias e Arquitetura,Goiás Júnior,2012,4,4,Não,24.11,370.50,1,N/A,GO,Goiânia,Universidade Federal de Goiás,62,182,Não,5
ELO Júnior Engenharias e Arquitetura,Goiás Júnior,2012,4,4,Não,24.11,58.15,1,N/A,GO,Goiânia,Universidade Federal de Goiás,62,182,Não,5
ELO Júnior Engenharias e Arquitetura,Goiás Júnior,2012,4,4,Não,24.11,4800.00,2,N/A,GO,Goiânia,Universidade Federal de Goiás,62,182,Não,5
ELO Júnior Engenharias e Arquitetura,Goiás Júnior,2012,4,4,Não,24.11,8910.00,6,N/A,GO,Goiânia,Universidade Federal de Goiás,62,182,Não,3
ELO Júnior Engenharias e Arquitetura,Goiás Júnior,2012,4,4,Não,24.11,22454.78,2,N/A,GO,Goiânia,Universidade Federal de Goiás,62,182,Não,5
ELO Júnior Engenharias e Arquitetura,Goiás Júnior,2012,4,4,Não,24.11,850.00,2,N/A,GO,Goiânia,Universidade Federal de Goiás,62,182,Não,4
ELO Júnior Engenharias e Arquitetura,Goiás Júnior,2012,4,4,Não,24.11,3409.14,6,N/A,GO,Goiânia,Universidade Federal de Goiás,62,182,Não,4
ELO Júnior Engenharias e Arquitetura,Goiás Júnior,2012,4,4,Não,24.11,1130.00,2,N/A,GO,Goiânia,Universidade Federal de Goiás,62,182,Não,5
ELO Júnior Engenharias e Arquitetura,Goiás Júnior,2012,4,4,Não,24.11,4000.00,2,N/A,GO,Goiânia,Universidade Federal de Goiás,62,182,Não,4
ELO Júnior Engenharias e Arquitetura,Goiás Júnior,2012,4,4,Não,24.11,1080.18,2,N/A,GO,Goiânia,Universidade Federal de Goiás,62,182,Não,4
ELO Júnior Engenharias e Arquitetura,Goiás Júnior,2012,4,4,Não,24.11,2371.47,3,N/A,GO,Goiânia,Universidade Federal de Goiás,62,182,Não,3
ELO Júnior Engenharias e Arquitetura,Goiás Júnior,2012,4,4,Não,24.11,1773.58,2,N/A,GO,Goiânia,Universidade Federal de Goiás,62,182,Não,3
ELO Júnior Engenharias e Arquitetura,Goiás Júnior,2012,4,4,Não,24.11,2840.00,1,N/A,GO,Goiânia,Universidade Federal de Goiás,62,182,Não,3
ELO Júnior Engenharias e Arquitetura,Goiás Júnior,2012,4,4,Não,24.11,2050.00,1,N/A,GO,Goiânia,Universidade Federal de Goiás,62,182,Não,3
ELO Júnior Engenharias e Arquitetura,Goiás Júnior,2012,4,4,Não,24.11,2549.53,4,N/A,GO,Goiânia,Universidade Federal de Goiás,62,182,Não,4
ELO Júnior Engenharias e Arquitetura,Goiás Júnior,2012,4,4,Não,24.11,2200.00,1,N/A,GO,Goiânia,Universidade Federal de Goiás,62,182,Não,2
ELO Júnior Engenharias e Arquitetura,Goiás Júnior,2012,4,4,Não,24.11,700.00,2,N/A,GO,Goiânia,Universidade Federal de Goiás,62,182,Sim,8
ELO Júnior Engenharias e Arquitetura,Goiás Júnior,2012,4,4,Não,24.11,850.00,2,N/A,GO,Goiânia,Universidade Federal de Goiás,62,182,Sim,6
ELO Júnior Engenharias e Arquitetura,Goiás Júnior,2012,4,4,Não,24.11,3660.00,3,N/A,GO,Goiânia,Universidade Federal de Goiás,62,182,Não,6
ELO Júnior Engenharias e Arquitetura,Goiás Júnior,2012,4,4,Não,24.11,2507.00,3,N/A,GO,Goiânia,Universidade Federal de Goiás,62,182,Não,6
ELO Júnior Engenharias e Arquitetura,Goiás Júnior,2012,4,4,Não,24.11,1680.00,2,N/A,GO,Goiânia,Universidade Federal de Goiás,62,182,Não,6
ELO Júnior Engenharias e Arquitetura,Goiás Júnior,2012,4,4,Não,24.11,15097.43,6,N/A,GO,Goiânia,Universidade Federal de Goiás,62,182,Não,7
